smiles,pIC50
Cc1cc(NCc2c(Cl)ccc(Cl)c2Cl)c3cccc(C(=O)N)c3n1,6.30
Cc1cc(NCc2c(F)cccc2C(F)(F)F)c3cccc(C(=O)N)c3n1,6.40
Cc1cc(N[C@H](CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,5.91
Cc1cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)nc(C)c1c4cnn(C)c4,6.00
Cc1cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)nc(n1)n4nccn4,4.36
Cc1cc(Nc2ccccc2)nc(NCc3ccc4OCOc4c3)n1,5.02
Cc1cc(Nc2ccccc2)nc(NCc3ccccn3)n1,4.80
Cc1cc(OCCN2CCOCC2)nn1c3ccc(Cl)c(Cl)c3,5.46
Cc1cc(O[C@H](CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,6.10
Cc1cc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cc(c1)C(=O)N,6.18
Cc1cc(Oc2cncnc2)cc(n1)C(=O)Nc3ccc(F)cn3,4.13
Cc1cc(\C=C\C#N)cc(C)c1Oc2nc(NC3CCN(Cc4ccc(cc4)S(=O)(=O)N)CC3)nc5ccsc25,6.73
Cc1cc(c2ccc3CCN(CCCSc4nnc(c5ccc(F)c(F)c5)n4C)CCc3c2)n(C)n1,6.60
Cc1cc(c2ccc3CCN(CCCSc4nnc(c5ccc(cc5)C(F)(F)F)n4C)CCc3c2)n(C)n1,7.50
Cc1cc(c2ccc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3c2)n(C)n1,5.60
Cc1cc(c2ccc3CCN(CCSc4nnc(c5ccc(F)c(F)c5)n4C)CCc3c2)n(C)n1,6.30
Cc1cc(c2oc3cc4CCN(CCCSc5nnc(c6ocnc6C)n5C)CCc4cc3n2)n(C)n1,6.00
Cc1cc(c2oc3ccc4CCN(CCCSc5nnc(c6ocnc6C)n5C)CCc4c3n2)n(C)n1,6.10
Cc1cc(cc(C)c1OCCCC(=O)O)c2cc(OC(F)(F)F)ccc2Cl,4.26
Cc1cc(cc(C)n1)C2(N=C(N)c3c(F)cccc23)c4cccc(c4)c5cncnc5,5.19
Cc1cc(cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)n1)C(C)(C)O,5.19
Cc1cc(ccc1C23CC2CN(CCCSc4nnc(c5ocnc5C)n4C)C3)C(F)(F)F,6.40
Cc1cc(ccc1CC(=O)N2CCN(CCc3ccc4C(=O)OCc4c3)CC2)n5cnnn5,5.85
Cc1cc(ccc1Cl)C2CNCC=CC2,4.59
Cc1cc(ccc1NC(=O)[C@H](C2CCCCC2)n3c(nc4cc(F)c(F)cc34)c5ccc(Cl)cc5)C(=O)O,6.15
Cc1cc(ccc1NC(=O)c2ccccc2F)c3oc(NCCCN4CCCCC4)nn3,4.80
Cc1cc(ccc1O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)C(=O)N,6.00
Cc1cc(ccc1c2ccnc(NCc3cc([nH]n3)c4ccccn4)c2)C#N,5.96
Cc1cc(ccc1c2ccnc(NCc3n[nH]c(c3Cl)c4ccccc4)c2)C#N,4.52
Cc1cc(ccc1c2ccnc(NCc3n[nH]c4nc(F)ccc34)c2)C#N,5.57
Cc1cc(ccc1c2ccnc(NCc3n[nH]c4nc(N)ccc34)c2)C#N,5.37
Cc1cc(ccc1c2ccnc(NCc3n[nH]c4ncccc34)c2)C#N,5.72
Cc1cc(ccn1)C(NC(=O)[C@@H]2CC[C@H](C[C@H]2c3ccc(Br)cc3)N4CCOCC4)c5ccc(Cl)cc5,5.82
Cc1cc(ccn1)c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(cnn3c2)C(=O)N,4.52
Cc1cc(cnc1CC(=O)N2CCN(CCc3ccc4C(=O)OCc4c3C)CC2)n5cnnn5,4.28
Cc1cc(n[nH]1)C(=O)N[C@@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5,6.00
Cc1cc(nc(n1)C#N)N2CCC(CC2)C3CCN(CC3)c4ncc(Cl)cn4,6.56
Cc1cc(nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c(F)cnc12)S(=O)(=O)C,7.91
Cc1cc(nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc12)C#N,8.68
Cc1cc(nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)ccnc12)S(=O)(=O)C,8.17
Cc1cc(ncc1CC(=O)N2CCN(CCc3ccc4C(=O)OCc4c3C)CC2)n5cnnn5,5.04
Cc1cc(ncn1)N2C(=O)N(C(=O)C23CCN(Cc4ncccc4C)CC3)c5ccc(cc5)c6ccc(cc6C)C(=O)O,4.42
Cc1cc(ncn1)c2ccc3[C@@H](CCc3c2)N4CC5(CCN(CC5)C(=O)Cc6cn7cc(C)sc7n6)C4,5.16
Cc1cc(nn1C)C(=O)N[C@@H]2CC[C@@H](CC2)NC(=O)c3cc(F)cnc3Oc4cccc(c4)c5ccc(O)cc5CN6CCOCC6,4.50
Cc1cc(on1)[C@H]2C[C@H]3CSC(=N[C@]3(CO2)c4ccc(F)cc4F)N,5.80
Cc1cc(on1)[C@H]2C[C@H]3[C@@H](CF)SC(=N[C@]3(CO2)c4ccc(F)cc4F)N,5.00
Cc1cc(on1)c2nnc(SCCCN3CC[C@]4(C[C@@H]4c5ccc(cc5)C(F)(F)F)C3)n2C,6.69
Cc1cc(sn1)N2CCC3(CCN(C[C@H](O)c4ccc5C(=O)OCc5c4C)CC3)C2=O,5.15
Cc1cc2C(=Nc3ccccc3Nc2s1)N4CCNCC4,4.86
Cc1cc2C(=O)OCc2cc1CCN3CCN(CC3)C(=O)Cc4ccc(cc4)n5cnnn5,4.85
Cc1cc2N(C3CCN(CC3)C4CCOCC4)C(=O)Nc2cc1F,4.90
Cc1cc2[nH]c(nc2cc1Cl)C3CCN(CCN4C(=O)C=Cc5ncc(F)cc45)CC3,5.92
Cc1cc2c(cccc2cn1)c3nnc(SCCCN4CCc5ccc(cc5CC4)c6cc(C)nn6C)n3C,5.70
Cc1cc2nc(CC3CC4CCC(C3)N4)n(Cc5ccc(Cl)cc5)c2cc1C,5.37
Cc1cc2nc(CC3CCCC3)n(Cc4ccc(Cl)cc4)c2cc1C,5.89
Cc1cc2nc(CC3CCCNC3)n(Cc4ccc(Cl)cc4)c2cc1C,6.31
Cc1cc2nc(CC3CCNCC3)n(Cc4ccc(Cl)cc4)c2cc1C,5.96
Cc1cc2nc(\C=C\C3CCNC3)n(Cc4ccc(Cl)cc4)c2cc1C,5.80
Cc1cc2nc(\C=C\c3ccccc3)n(Cc4ccc(Cl)cc4)c2cc1C,5.40
Cc1cc2ncc(C(=O)N3CCC(CC3)[C@H](N)Cc4cc(F)c(F)cc4F)c(C)n2n1,4.74
Cc1cc2ncc3CN(Cc3n2n1)[C@H]4CC[C@@H]([C@@H](N)C4)c5cc(F)c(F)cc5F,6.22
Cc1cc2ncc3CN(Cc3n2n1)[C@H]4CO[C@@H]([C@@H](N)C4)c5cc(F)c(F)cc5F,5.19
Cc1cc2ncn(Cc3ccc(Cl)cc3)c2cc1C,5.15
Cc1cc[n+]([O-])c(C)c1C(=O)N2CCC(C)(CC2)N3CCC(CC3)N(Cc4cccc(c4)C#N)c5ccccc5,5.89
Cc1cc[n+]([O-])c(C)c1C(=O)N2CCC(C)(CC2)N3CCC(CC3)N(Cc4ccccc4)c5ccccc5,6.26
Cc1ccc(C(=O)O)c(c1)C(=O)N2CCC(CN3CCC(CC3)Oc4ccc(CO)c(Cl)c4)CC2,1.00
Cc1ccc(CCCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4)cc1,6.40
Cc1ccc(CCNC[C@H](O)COc2ccc(NS(=O)(=O)C)cc2)cc1C,5.62
Cc1ccc(CCOCC#Cc2cccc(C#CCOCCc3ccc(C)cc3)[n+]2C)cc1,4.84
Cc1ccc(CCOCCCc2cccc(CCCOCCc3ccc(C)cc3)[n+]2C)cc1,6.43
Cc1ccc(CCOCc2cccc(COCCc3ccc(C)cc3)[n+]2C)cc1,6.87
Cc1ccc(CCc2cccc(CCc3ccc(C)cc3)[n+]2C)cc1,7.62
Cc1ccc(CN2C=NC(=O)c3cc(Oc4ncccc4C(F)(F)F)ccc23)c(F)c1,4.85
Cc1ccc(CN2C=NC(=O)c3cc(Oc4ncccc4C(F)(F)F)ccc23)cc1,4.77
Cc1ccc(CN2CCC(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)cc1,6.87
Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@@H](C3)Oc4cccc(c4)C(=O)N)cc1,9.85
Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@@H](C3)Oc4cccc(c4)C(=O)N)s1,9.59
Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)s1,6.59
Cc1ccc(COCc2cccc(COCc3ccc(C)cc3)[n+]2C)cc1,6.97
Cc1ccc(C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O)cc1,5.20
Cc1ccc(Cc2cc[n+](C)c(COc3ccc(C)cc3)c2)cc1.[O-]S(=O)(=O)C(F)(F)F,6.46
Cc1ccc(Cn2c(nc3ccccc23)C4CNCCO4)cc1C,5.68
Cc1ccc(Cn2c(nc3ccccc23)C4CNCCS4)cc1,6.03
Cc1ccc(Cn2c(nc3ccccc23)[C@H]4CNCCO4)cc1,5.64
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cc(ncc3[nH]2)c4ccccc4)C(F)(F)F,5.42
Cc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)cc1Cl,5.15
Cc1ccc(NC(=O)[C@H](COC2CCC2)Oc3ncnc4c3cnn4c5ncccc5Cl)nc1,4.40
Cc1ccc(Nc2c(nc3CN(CCn23)C(=O)C(C)(C)N)c4ccc(F)cc4)cc1,5.82
Cc1ccc(Nc2c(nc3CN(CCn23)C(=O)CN)c4ccc(F)cc4)cc1,4.95
Cc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(=O)N)nc1C,4.70
Cc1ccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(=O)N)cc1,4.60
Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(=O)N)cc1,4.70
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(oc3C)c4ccc(C)cc4)c2)cc1,4.59
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(oc3C)c4ccc(Cl)cc4)c2)cc1,4.53
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(oc3C)c4ccc(F)cc4)c2)cc1,4.42
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(oc3C)c4ccc(cc4)C#N)c2)cc1,4.28
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(oc3C)c4ccc(cc4)C(F)(F)F)c2)cc1,4.59
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(oc3C)c4cccc(Cl)c4)c2)cc1,5.14
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(sc3C)c4ccc(Cl)cc4)c2)cc1,5.00
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3oc(nc3C)c4ccc(Cl)cc4)c2)cc1,4.70
Cc1ccc(OCCCc2cc(N)cc(CCCOc3ccc(C)cc3)n2)cc1,6.80
Cc1ccc(OCCCc2cccc(C#CCOc3ccc(C)cc3)[n+]2C)cc1,5.54
Cc1ccc(OCc2cccc(COc3ccc(C)cc3)[n+]2C)cc1,7.28
Cc1ccc(Oc2ccnc3cc(ccc23)c4cnn(c4)C5CCNCC5)cc1,5.51
Cc1ccc(\C=C\C(=O)N2CCN(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1,4.57
Cc1ccc(c(C)n1)c2nnc(SCCCN3CC[C@]4(C[C@@H]4c5ccc(cc5)C(F)(F)F)C3)n2C,6.03
Cc1ccc(cc1)C#CCOCc2cccc(COCC#Cc3ccc(C)cc3)[n+]2C,6.90
Cc1ccc(cc1)C#Cc2cccc(C#Cc3ccc(C)cc3)[n+]2C,6.55
Cc1ccc(cc1)C23CNCC2C3,4.35
Cc1ccc(cc1)C2=CC3(CCNCC3)Oc4ccccc24,6.34
Cc1ccc(cc1)N(CC2=NCCN2)c3cccc(O)c3,4.70
Cc1ccc(cc1)N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23,6.40
Cc1ccc(cc1)N2CCN(CC(O)COc3ccccc3C(=O)CCc4ccccc4)CC2,5.37
Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,4.60
Cc1ccc(cc1)S(=O)(=O)N\N=C\c2cn(CC(=O)Nc3ccc(F)cc3F)c4ccccc24,4.37
Cc1ccc(cc1)S(=O)(=O)N\N=C\c2cn(CC(=O)Nc3ccccc3)c4ccccc24,4.36
Cc1ccc(cc1)S(=O)(=O)N\N=C\c2cn(CC(=O)Nc3ccccc3Cl)c4ccccc24,4.73
Cc1ccc(cc1)[C@@H]2CN(C[C@H]2c3ccc(cc3)C#N)C(=O)[C@@H]4CC[C@@H](CN)CC4,4.92
Cc1ccc(cc1)[C@@]2(O)CC[C@H](CC2)N3CC[C@H](C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.88
Cc1ccc(cc1)c2c[nH]c(n2)[C@H]3Cc4c([nH]c5ccccc45)[C@H](N3)C6CCOCC6,7.00
Cc1ccc(cc1)c2nc(C)c(Cl)c(OCCCN3CCCCC3)n2,6.02
Cc1ccc(cc1)c2ncc(OC[C@@H]3CCNC3)cc2c4ccc(cc4)C#N,5.49
Cc1ccc(cc1)c2ncc(OC[C@H]3CCNC3)cc2c4ccc(cc4)C#N,5.51
Cc1ccc(cn1)N2CCN(CCN3Cc4ccccc4C3)C2=O,4.50
Cc1ccc(cn1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4n[nH]c5ccc(cc45)C(F)(F)F,4.57
Cc1ccc(cn1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F,4.74
Cc1ccc(cn1)[C@@]2(O)CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.46
Cc1ccc(cn1)c2c(C)c(CNC3CCC(F)(F)C3)nn2c4ncccc4Cl,4.68
Cc1ccc(cn1)c2c(C)c(CNC3CCCC3)nn2c4ncc(Cl)cc4Cl,5.92
Cc1ccc(cn1)c2c(C)c(CNC3CCCC3)nn2c4ncccc4Cl,4.80
Cc1ccc(cn1)c2c(C)c(CNC3CCCC3F)nn2c4ncccc4Cl,4.52
Cc1ccc(cn1)c2c(C)c(CN[C@H]3CC[C@@H](F)C3)nn2c4ncccc4Cl,4.54
Cc1ccc(cn1)c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(cnn3c2)C(=O)N,5.10
Cc1ccc(cn1)c2cc3sc(nc3cn2)N4CCC(CC4)N5CCCCC5,5.09
Cc1ccc(cn1)c2cnc3nc(sc3c2)N4CCC(CC4)N5CCCCC5,5.12
Cc1ccc(cn1)c2nnc(SCCCN3CCc4ccc5oc(nc5c4CC3)C(F)(F)F)n2C,5.80
Cc1ccc(cn1)c2nnc(SCCCN3C[C@@H]4C[C@@]4(C3)c5ccc(cc5)C(F)(F)F)n2C,6.10
Cc1ccc(cn1)n2c(C)c(CNC3CCCC3)nc2c4ncccc4Cl,4.72
Cc1ccc(cn1)n2c(C)c(CN[C@H]3CC[C@@H](F)C3)nc2c4ncccc4Cl,4.51
Cc1ccc(nc1)N2CCN(CC3=C4C=CC=CN4C(=O)C(=C3)C(=O)N[C@H]5CCCC[C@@H]5O)CC2,4.94
Cc1ccc(nc1)[C@@]2(O)CC[C@H](CC2)N[C@H]3CCN(C3)C(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.62
Cc1ccc(s1)N2CCN(CCN3Cc4ccccc4C3)C2=O,4.50
Cc1ccc2NC(=O)N(C3CCN(CC3)C4CCOCC4)c2c1,4.60
Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc5c4OCc6c(ncn56)C(=O)N7CCOCC7)CC3,6.00
Cc1ccc2c(cccc2n1)c3nnc(SCCCCN4CCc5cc6nc(oc6c(Br)c5CC4)C(F)(F)F)n3C,6.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCCN4CCc5cc6nc(oc6c(C)c5CC4)C(F)(F)F)n3C,6.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CC5CC5(C4)c6ccc(Br)cc6)n3C,6.90
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CC5CC5(C4)c6ccc(Cl)c(Cl)c6)n3C,5.97
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CC5CC5(C4)c6ccc(Cl)cc6)n3C,5.90
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CC5CC5(C4)c6ccc(cc6)C#N)n3C,6.20
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CC5CC5(C4)c6ccc(cc6)C(C)(C)C)n3C,6.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CC5CC5(C4)c6ccc(cc6)C(F)(F)F)n3C,6.80
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CC5CC5(C4)c6ccccc6)n3C,5.58
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6NC(=O)COc6cc5CC4)n3C,8.20
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6NCCOc6cc5CC4)n3C,6.40
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6OCCN(c6cc5CC4)S(=O)(=O)C)n3C,5.10
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6nc(C)sc6cc5CC4)n3C,5.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6nc(oc6c(Br)c5CC4)C(C)(C)C)n3C,6.40
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6nc(oc6c(C)c5CC4)C(C)(C)C)n3C,6.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(CC(F)(F)F)nc6cc5CC4)n3C,5.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(CC7CC7)nc6cc5CC4)n3C,5.90
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(nc6cc5CC4)C(C)(C)C)n3C,6.10
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(nc6cc5CC4)C(C)(F)F)n3C,5.90
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(nc6cc5CC4)C(F)(F)C(F)(F)F)n3C,7.00
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(nc6cc5CC4)C(F)(F)F)n3C,6.00
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(nc6cc5CC4)C7CC7)n3C,6.00
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(nc6cc5CC4)N7CCCCC7)n3C,5.30
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6oc(nc6cc5CC4)c7cc(C)nn7C)n3C,6.30
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6ocnc6cc5CC4)n3C,5.40
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5cc6onc(C)c6cc5CC4)n3C,6.10
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5ccc(cc5CC4)c6cc(C)nn6C)n3C,5.70
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5ccc6nc(C)sc6c5CC4)n3C,5.50
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5ccc6nc(oc6c5CC4)C(C)(F)F)n3C,5.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5ccc6nc(oc6c5CC4)C(F)(F)F)n3C,6.00
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5ccc6oc(nc6c5CC4)C(F)(F)C(F)(F)F)n3C,6.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5ccc6oc(nc6c5CC4)C(F)(F)F)n3C,5.70
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5ccc6oc(nc6c5CC4)c7cc(C)nn7C)n3C,6.10
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5nc6cc(ccn6c5CC4)C(F)(F)F)n3C,6.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5nc6ccc(Cl)cn6c5CC4)n3C,5.80
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5nc6ccc(cn6c5CC4)C(F)(F)F)n3C,5.30
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CCc5nc6ccccn6c5CC4)n3C,5.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4C[C@@H]5C[C@@]5(C4)c6ccc(Br)cc6)n3C,6.60
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4C[C@@H]5C[C@@]5(C4)c6ccc(cc6)C(F)(F)F)n3C,6.30
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4C[C@H]5C[C@]5(C4)c6ccc(Br)cc6)n3C,6.30
Cc1ccc2c(cccc2n1)c3nnc(SCCN4CCc5cc6nc(oc6c(Br)c5CC4)C(F)(F)F)n3C,6.20
Cc1ccc2c(cccc2n1)c3nnc(SCCN4CCc5cc6nc(oc6c(C)c5CC4)C(F)(F)F)n3C,6.40
Cc1ccc2c(cccc2n1)c3nnc(SCCN4CCc5ccc(cc5CC4)c6cc(C)nn6C)n3C,5.70
Cc1ccc2cc([nH]c2c1)C(=O)c3cnn(c3N)c4ccc5nc(C)[nH]c5c4,5.16
Cc1ccc2cccc(NC(=O)[C@@]3(O)CC[C@@H](CC3)NCc4cc5OCCOc5cn4)c2n1,5.70
Cc1ccc2nc(CN3CCCC3)n(Cc4ccc(Cl)cc4)c2c1,6.19
Cc1ccc2nc(CN3CCN(CC3)C(=O)CC(c4ccccc4)c5ccc(F)cc5)oc2c1,5.64
Cc1ccc2nc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3n2c1,5.60
Cc1ccc2oc(nc2n1)N3CCN4CCC3CC4,4.40
Cc1cccc(C)c1C(=O)N2CCC(C)(CC2)N3CCC(CC3)N(Cc4ccccc4)c5ccccc5,6.17
Cc1cccc(C)c1C(=O)N2CCC(C)(CC2)N3CCC(CC3)N(c4ccccc4)c5ccccc5,6.82
Cc1cccc(C)c1C(=O)N2CCC(CC2)N3CCC(CC3)N(Cc4ccccc4)C(=O)C5CCC5,5.47
Cc1cccc(C)c1C(=O)N2CCC(CC2)N3CC[C@H](C3)N(Cc4ccccc4)C(=O)C5CC5,5.01
Cc1cccc(C)c1NC(=O)CC23CCCN2CCC3,4.69
Cc1cccc(C)c1NC(=O)CN2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2,7.80
Cc1cccc(C)c1[C@@]2(O)CC[C@@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,5.12
Cc1cccc(CCN2C(C(=O)NCc3ccc(OC(F)(F)F)cc3)c4ccccc4C2=O)n1,5.18
Cc1cccc(CCN2CCC(CC2)C(=O)c3ccc(NS(=O)(=O)C)cc3)n1,7.65
Cc1cccc(CN2[C@@H]3CC[C@H]2C[C@@H](C3)Oc4cccc(c4)C(=O)N)c1,9.28
Cc1cccc(C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O)c1,5.20
Cc1cccc(N2CCN(CCNC(=O)c3cc(n(C)c3C)C(C)(C)C)CC2)c1C,4.93
Cc1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(=O)N)n1,5.00
Cc1cccc(Nc2nc(NC3CNC3)ncc2C(=O)N)c1,5.80
Cc1cccc(Nc2nc(NCC3CCCCN3)ncc2C(=O)N)c1,5.60
Cc1cccc(Nc2nc(NCCN)ncc2C(=O)N)c1,5.70
Cc1cccc(Nc2nc(NC[C@@H]3CCCN3)ncc2C(=O)N)c1,6.00
Cc1cccc(Nc2nc(NC[C@H]3CCCN3)ncc2C(=O)N)c1,5.60
Cc1cccc(Nc2nc(N[C@@H]3CC(F)(F)CC[C@@H]3N)ncc2C(=O)N)c1,5.10
Cc1cccc(Nc2nc(N[C@@H]3CCC(F)(F)C[C@@H]3N)ncc2C(=O)N)c1,5.50
Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(=O)N)c1,5.50
Cc1cccc(Nc2nc(N[C@@H]3CCCNC3)ncc2C(=O)N)c1,5.60
Cc1cccc(Nc2nc(N[C@@H]3CCNC3)ncc2C(=O)N)c1,6.30
Cc1cccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(=O)N)c1,5.40
Cc1cccc(Nc2nc(N[C@@H]3COCC[C@@H]3N)ncc2C(=O)N)c1,5.10
Cc1cccc(Nc2nc(N[C@@H]3COC[C@@H]3N)ncc2C(=O)N)c1,5.40
Cc1cccc(Nc2nc(N[C@H]3CCCC[C@H]3N)ncc2C(=O)N)c1,5.20
Cc1cccc(Nc2nc(N[C@H]3CCCNC3)ncc2C(=O)N)c1,5.80
Cc1cccc(Nc2nc(N[C@H]3CCNC3)ncc2C(=O)N)c1,5.60
Cc1cccc(Nc2nc(nc3c(C)nn(CCOCC(F)(F)F)c23)N4CCNCC4)n1,6.25
Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2,4.91
Cc1cccc(c1)C(CCCN)(c2ccccc2)c3ccccc3,5.19
Cc1cccc(c1)N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23,6.50
Cc1cccc(c1)c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(cnn3c2)C(=O)N,5.11
Cc1cccc(c1)c2noc(n2)C3CN(C(=O)C3)c4ccc(F)cc4,5.15
Cc1cccc(n1)N2C[C@@]3(CC[C@@H](CC3)c4nc5cc(OC(F)(F)F)ccc5[nH]4)OC2=O,5.70
Cc1cccc(n1)c2[nH]c(CNc3ccccc3F)nc2c4ccc5ncnn5c4,4.51
Cc1cccc2C(=O)N(CCc3ccccn3)C(C(=O)NCc4ccc(OC(F)(F)F)cc4)c12,5.25
Cc1cccc2[C@@H](O)C[C@H](CN3CCC(CC3)c4ccccc4C)CCc12,7.07
Cc1ccccc1C(=O)Nc2ccc(cc2)c3oc(NCCCN4CCCCC4)nn3,5.10
Cc1ccccc1C2CCN(C[C@@H]3CCc4cccnc4[C@@H](O)C3)CC2,5.68
Cc1ccccc1C2CCN(C[C@H]3CCc4cccnc4[C@@H](O)C3)CC2,6.58
Cc1ccccc1CN([C@H]2CCN(C2)S(=O)(=O)C)c3ccc(C#N)c(Cl)c3,5.55
Cc1ccccc1CN2[C@@H]3CC[C@H]2C[C@@H](C3)Oc4cccc(c4)C(=O)N,9.21
Cc1ccccc1N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23,6.50
